OID_,Shape_Leng,Shape_Area,ET_mean_2001,ET_mean_2005,ET_mean_2010,ET_mean_2015,ET_mean_2020,ET_mean__5,zone,LULC_Code,Litho,aspect,curvature,elevation,rain,Location,centroid_lat,centroid_lon,names_LULC_Code,names_Litho,gw_pot,gwp_class,slope,hillshade,urban_1995,urban_2000,urban_2005,urban_2010,urban_2015,urban_name_1995,urban_name_2000,urban_name_2005,urban_name_2010,urban_name_2015,
174,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.12368064,0,0,,,,,,,,,,,,,,,
175,0.01796,2.02E-05,33.5,90.94736842,77.02941176,42.35897436,62.42857143,71.80835735,NA,4,1,108.3346018,0.030619061,535.7946429,1505.93335,Doiwala,30.20764585,78.12817064,Forest,1,8,3,2.31227,174.235,,,,,,,,,,,
176,0.01796,2.02E-05,21.5625,65.08108108,87.54054054,126.2121212,166.4090909,82.32298137,NA,2,1,125.7719734,0.006421976,517.6779026,1501.33036,Doiwala,30.20764585,78.13266064,Cropland,1,8.01025641,3,4.15977,172.171,,,,,,,,,,,
177,0.01796,2.02E-05,47.68,80.33333333,65.88888889,61.91304348,113.4117647,71.83333333,NA,2,5,183.4526362,-0.017900374,510.9730769,1497.954834,Doiwala,30.20764585,78.13715064,Cropland,5,8.436548223,4,2.26352,179.438,,,,,,,,,,,
178,0.01796,2.02E-05,67.14285714,93.96969697,83.45454545,84.92857143,111.2380952,87.12521441,NA,2,23,222.3093136,0.054193026,517.6460177,1497.954834,Doiwala,30.20764585,78.14164064,Cropland,23,8.625,3,2.44872,183.855,,,,,,,,,,,
179,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,300.9637451,0.244952485,528,0,Doiwala,30.20764585,78.14613064,0,0,8,3,1.46118,,,,,,,,,,,,
180,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.15062064,0,0,,,,,,,,,,,,,,,
181,0.01796,2.02E-05,24.52631579,74.51282051,65.10526316,41.70588235,69.52173913,62.18465909,NA,0,23,191.2091984,0.040825407,562.0555556,1497.954834,Doiwala,30.20764585,78.15511064,0,23,,,5.73217,197.429,,,,,,,,,,,
182,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.15960064,0,0,,,,,,,,,,,,,,,
183,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.16409064,0,0,,,,,,,,,,,,,,,
184,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.16858064,0,0,,,,,,,,,,,,,,,
185,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.17307064,0,0,,,,,,,,,,,,,,,
186,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.17756064,0,0,,,,,,,,,,,,,,,
187,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.18205064,0,0,,,,,,,,,,,,,,,
188,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.18654064,0,0,,,,,,,,,,,,,,,
189,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.19103064,0,0,,,,,,,,,,,,,,,
190,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.19552064,0,0,,,,,,,,,,,,,,,
191,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.20001064,0,0,,,,,,,,,,,,,,,
192,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.20764585,78.20450064,0,0,,,,,,,,,,,,,,,
193,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.20899064,0,0,,,,,,,,,,,,,,,
194,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.21348064,0,0,,,,,,,,,,,,,,,
195,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.21797064,0,0,,,,,,,,,,,,,,,
196,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.22246064,0,0,,,,,,,,,,,,,,,
197,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.22695064,0,0,,,,,,,,,,,,,,,
198,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.23144064,0,0,,,,,,,,,,,,,,,
199,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.23593064,0,0,,,,,,,,,,,,,,,
200,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.24042064,0,0,,,,,,,,,,,,,,,
201,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.24491064,0,0,,,,,,,,,,,,,,,
202,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.24940064,0,0,,,,,,,,,,,,,,,
203,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.25389064,0,0,,,,,,,,,,,,,,,
204,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.25838064,0,0,,,,,,,,,,,,,,,
205,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.26287064,0,0,,,,,,,,,,,,,,,
206,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.26736064,0,0,,,,,,,,,,,,,,,
207,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.27185064,0,0,,,,,,,,,,,,,,,
208,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.27634064,0,0,,,,,,,,,,,,,,,
209,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.28083064,0,0,,,,,,,,,,,,,,,
210,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.28532064,0,0,,,,,,,,,,,,,,,
211,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.28981064,0,0,,,,,,,,,,,,,,,
212,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.29430064,0,0,,,,,,,,,,,,,,,
213,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.29879064,0,0,,,,,,,,,,,,,,,
214,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.30328064,0,0,,,,,,,,,,,,,,,
215,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.20764585,78.30777064,0,0,,,,,,,,,,,,,,,
216,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.82734064,0,0,,,,,,,,,,,,,,,
217,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.83183064,0,0,,,,,,,,,,,,,,,
218,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.83632064,0,0,,,,,,,,,,,,,,,
219,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.84081064,0,0,,,,,,,,,,,,,,,
220,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.84530064,0,0,,,,,,,,,,,,,,,
221,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.84979064,0,0,,,,,,,,,,,,,,,
222,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.85428064,0,0,,,,,,,,,,,,,,,
223,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.85877064,0,0,,,,,,,,,,,,,,,
224,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.86326064,0,0,,,,,,,,,,,,,,,
225,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.86775064,0,0,,,,,,,,,,,,,,,
226,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.87224064,0,0,,,,,,,,,,,,,,,
227,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.87673064,0,0,,,,,,,,,,,,,,,
228,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.88122064,0,0,,,,,,,,,,,,,,,
229,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.88571064,0,0,,,,,,,,,,,,,,,
230,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.89020064,0,0,,,,,,,,,,,,,,,
231,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.89469064,0,0,,,,,,,,,,,,,,,
232,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.89918064,0,0,,,,,,,,,,,,,,,
233,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.90367064,0,0,,,,,,,,,,,,,,,
234,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.90816064,0,0,,,,,,,,,,,,,,,
235,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.91265064,0,0,,,,,,,,,,,,,,,
236,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.91714064,0,0,,,,,,,,,,,,,,,
237,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.92163064,0,0,,,,,,,,,,,,,,,
238,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.92612064,0,0,,,,,,,,,,,,,,,
239,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.93061064,0,0,,,,,,,,,,,,,,,
240,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.93510064,0,0,,,,,,,,,,,,,,,
241,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.93959064,0,0,,,,,,,,,,,,,,,
242,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.94408064,0,0,,,,,,,,,,,,,,,
243,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.94857064,0,0,,,,,,,,,,,,,,,
244,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.95306064,0,0,,,,,,,,,,,,,,,
245,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.95755064,0,0,,,,,,,,,,,,,,,
246,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.96204064,0,0,,,,,,,,,,,,,,,
247,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.96653064,0,0,,,,,,,,,,,,,,,
248,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.97102064,0,0,,,,,,,,,,,,,,,
249,0.01796,2.02E-05,30.02564103,84.74358974,63.85714286,41.45945946,60.79166667,64.5257732,NA,0,9,74.77821298,0.047106248,827.7403846,1382.56958,Clement Town,30.21213585,77.97551064,0,9,,,13.263,191.253,,,,,,,,,,,
250,0.01796,2.02E-05,33.55263158,83.16216216,67.97142857,48.7027027,69.79166667,69.14094955,NA,0,9,163.0706911,0.110949064,816.6,1382.56958,Clement Town,30.21213585,77.98000064,0,9,,,12.7656,193.508,,,,,,,,,,,
251,0.01796,2.02E-05,39.30769231,83.56756757,70.85714286,54.525,87.45833333,73.49558824,NA,0,9,200.420194,0.12247624,805.2075472,1382.56958,Clement Town,30.21213585,77.98449064,0,9,,,12.1503,202.941,,,,,,,,,,,
252,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.98898064,0,0,,,,,,,,,,,,,,,
253,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.99347064,0,0,,,,,,,,,,,,,,,
254,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,77.99796064,0,0,,,,,,,,,,,,,,,
255,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.00245064,0,0,,,,,,,,,,,,,,,
256,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.00694064,0,0,,,,,,,,,,,,,,,
257,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.01143064,0,0,,,,,,,,,,,,,,,
258,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.01592064,0,0,,,,,,,,,,,,,,,
259,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.02041064,0,0,,,,,,,,,,,,,,,
260,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.02490064,0,0,,,,,,,,,,,,,,,
261,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.02939064,0,0,,,,,,,,,,,,,,,
262,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.03388064,0,0,,,,,,,,,,,,,,,
263,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.03837064,0,0,,,,,,,,,,,,,,,
264,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.04286064,0,0,,,,,,,,,,,,,,,
265,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.04735064,0,0,,,,,,,,,,,,,,,
266,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.05184064,0,0,,,,,,,,,,,,,,,
267,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21213585,78.05633064,0,0,,,,,,,,,,,,,,,
268,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.06082064,0,0,,,,,,,,,,,,,,,
269,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.06531064,0,0,,,,,,,,,,,,,,,
270,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.06980064,0,0,,,,,,,,,,,,,,,
271,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.07429064,0,0,,,,,,,,,,,,,,,
272,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.07878064,0,0,,,,,,,,,,,,,,,
273,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.08327064,0,0,,,,,,,,,,,,,,,
274,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.08776064,0,0,,,,,,,,,,,,,,,
275,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.09225064,0,0,,,,,,,,,,,,,,,
276,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.09674064,0,0,,,,,,,,,,,,,,,
277,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.10123064,0,0,,,,,,,,,,,,,,,
278,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.10572064,0,0,,,,,,,,,,,,,,,
279,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.11021064,0,0,,,,,,,,,,,,,,,
280,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.11470064,0,0,,,,,,,,,,,,,,,
281,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.11919064,0,0,,,,,,,,,,,,,,,
282,0.01796,2.02E-05,33.52777778,85.89189189,79.35294118,47.25,69.39130435,75.53947368,NA,4,1,113.550375,0.152267758,562.7297297,1505.93335,Doiwala,30.21213585,78.12368064,Forest,1,,,4.00698,165.944,,,,,,,,,,,
283,0.01796,2.02E-05,31.88888889,87.08108108,76.94117647,51.27027027,83.08,75.40493469,NA,4,1,106.2839958,-0.007394791,543.4150943,1505.93335,Doiwala,30.21213585,78.12817064,Forest,1,8,3,4.69706,169.159,,,,,,,,,,,
284,0.01796,2.02E-05,28.51428571,86.4,69.08571429,47.75675676,83.54166667,71.49775112,NA,3,1,153.9002421,-0.004289051,523.385214,1501.862008,Doiwala,30.21213585,78.13266064,Bareland,1,7.579766537,3,3.20596,174.377,,,,,,,,,,,
285,0.01796,2.02E-05,52.45454545,104.6571429,81.10810811,87.48484848,129.0434783,91.8431677,NA,2,5,167.7185986,-0.00952593,515.7481481,1497.954834,Doiwala,30.21213585,78.13715064,Cropland,5,7.681481481,3,2.12194,177.519,,,,,,,,,,,
286,0.01796,2.02E-05,56.81481481,77.15151515,65.43333333,85.26923077,116.173913,82.40614334,NA,2,23,226.9028248,-0.038752248,519.6835938,1497.954834,Doiwala,30.21213585,78.14164064,Cropland,23,8.234375,3,2.66592,183.02,,,,,,,,,,,
287,0.01796,2.02E-05,61.64516129,87.35135135,73.12121212,115.2307692,116.5416667,91.08877722,NA,2,23,214.8557327,0.013323775,533.1924686,1497.954834,Doiwala,30.21213585,78.14613064,Cropland,23,8,3,2.27764,181.083,,,,,,,,,,,
288,0.01796,2.02E-05,68.29411765,100.6315789,94.61111111,126.90625,143.92,105.6742081,NA,2,23,237.9041492,0.001296044,540.2275132,1497.954834,Doiwala,30.21213585,78.15062064,Cropland,23,9.333333333,4,2.28479,183.376,,,,,,,,,,,
289,0.01796,2.02E-05,34.35135135,82.23684211,79.10526316,57.36842105,79.56,74.94803371,NA,2,23,246.6781667,-0.004554901,557.2479339,1497.954834,Doiwala,30.21213585,78.15511064,Cropland,23,10,4,5.22187,184.457,,,,,,,,,,,
290,0.01796,2.02E-05,82.73529412,148.3235294,122.7647059,105.8181818,180.3636364,130.3111111,NA,0,1,230.6242275,0.011929505,570.8506494,1497.954834,Doiwala,30.21213585,78.15960064,0,1,10,4,5.95933,183.085,,,,,,,,,,,
291,0.01796,2.02E-05,92.17142857,143.8888889,125.9142857,108.7297297,181.6818182,131.7698987,NA,0,1,241.158699,-0.034993214,585.5714286,1497.954834,Doiwala,30.21213585,78.16409064,0,1,10,4,3.04794,179.667,,,,,,,,,,,
292,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.16858064,0,0,,,,,,,,,,,,,,,
293,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.17307064,0,0,,,,,,,,,,,,,,,
294,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.17756064,0,0,,,,,,,,,,,,,,,
295,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.18205064,0,0,,,,,,,,,,,,,,,
296,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.18654064,0,0,,,,,,,,,,,,,,,
297,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.19103064,0,0,,,,,,,,,,,,,,,
298,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.19552064,0,0,,,,,,,,,,,,,,,
299,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.20001064,0,0,,,,,,,,,,,,,,,
300,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Doiwala,30.21213585,78.20450064,0,0,,,,,,,,,,,,,,,
301,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.20899064,0,0,,,,,,,,,,,,,,,
302,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.21348064,0,0,,,,,,,,,,,,,,,
303,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.21797064,0,0,,,,,,,,,,,,,,,
304,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.22246064,0,0,,,,,,,,,,,,,,,
305,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.22695064,0,0,,,,,,,,,,,,,,,
306,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.23144064,0,0,,,,,,,,,,,,,,,
307,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.23593064,0,0,,,,,,,,,,,,,,,
308,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.24042064,0,0,,,,,,,,,,,,,,,
309,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.24491064,0,0,,,,,,,,,,,,,,,
310,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.24940064,0,0,,,,,,,,,,,,,,,
311,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.25389064,0,0,,,,,,,,,,,,,,,
312,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.25838064,0,0,,,,,,,,,,,,,,,
313,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.26287064,0,0,,,,,,,,,,,,,,,
314,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.26736064,0,0,,,,,,,,,,,,,,,
315,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.27185064,0,0,,,,,,,,,,,,,,,
316,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.27634064,0,0,,,,,,,,,,,,,,,
317,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.28083064,0,0,,,,,,,,,,,,,,,
318,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.28532064,0,0,,,,,,,,,,,,,,,
319,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.28981064,0,0,,,,,,,,,,,,,,,
320,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.29430064,0,0,,,,,,,,,,,,,,,
321,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.29879064,0,0,,,,,,,,,,,,,,,
322,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.30328064,0,0,,,,,,,,,,,,,,,
323,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.21213585,78.30777064,0,0,,,,,,,,,,,,,,,
324,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.82734064,0,0,,,,,,,,,,,,,,,
325,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.83183064,0,0,,,,,,,,,,,,,,,
326,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.83632064,0,0,,,,,,,,,,,,,,,
327,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.84081064,0,0,,,,,,,,,,,,,,,
328,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.84530064,0,0,,,,,,,,,,,,,,,
329,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.84979064,0,0,,,,,,,,,,,,,,,
330,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.85428064,0,0,,,,,,,,,,,,,,,
331,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.85877064,0,0,,,,,,,,,,,,,,,
332,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.86326064,0,0,,,,,,,,,,,,,,,
333,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.86775064,0,0,,,,,,,,,,,,,,,
334,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.87224064,0,0,,,,,,,,,,,,,,,
335,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.87673064,0,0,,,,,,,,,,,,,,,
336,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.88122064,0,0,,,,,,,,,,,,,,,
337,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Clement Town,30.21662585,77.88571064,0,0,,,,,,,,,,,,,,,
